hmdb51_mp4/pushup/Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_le_bad_5.mp4 29 pushup
hmdb51_mp4/hit/Vorschlaghammer__die_Erste_hit_f_cm_np1_ri_bad_0.mp4 17 hit
hmdb51_mp4/hit/RETURN_OF_THE_KING_hit_h_cm_np1_ri_bad_26.mp4 17 hit
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_goo_40.mp4 39 smile
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_goo_6.mp4 39 smile
hmdb51_mp4/pushup/pseudo_planche_pushups_pushup_u_nm_np1_ri_bad_1.mp4 29 pushup
hmdb51_mp4/situp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_2.mp4 38 situp
hmdb51_mp4/somersault/Le_Parkour_et_Accros_Kevin_Ryser_2008-2009_somersault_f_cm_np1_le_med_1.mp4 41 somersault
hmdb51_mp4/ride_bike/Bicycle_Tips_ride_bike_f_cm_np1_le_med_0.mp4 30 ride_bike
hmdb51_mp4/hit/Mac_Smashing_hit_f_cm_np1_ri_bad_1.mp4 17 hit
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_16.mp4 39 smile
hmdb51_mp4/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_2.mp4 30 ride_bike
hmdb51_mp4/somersault/So_turnt_man_richtig!!!_somersault_f_cm_np1_fr_med_5.mp4 41 somersault
hmdb51_mp4/smile/Re-_Show_your_Smile!_3_smile_h_nm_np1_fr_goo_0.mp4 39 smile
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_bad_27.mp4 39 smile
hmdb51_mp4/smile/Show_my_what_smile_h_cm_np1_fr_med_0.mp4 39 smile
hmdb51_mp4/somersault/meine_Bodenk_r_somersault_f_cm_np1_le_bad_2.mp4 41 somersault
hmdb51_mp4/wave/likebeckam_wave_u_cm_np1_le_med_20.mp4 50 wave
hmdb51_mp4/wave/Newall_Green_High_Students_Waving_Goodbye_wave_u_cm_np3_fr_med_1.mp4 50 wave
hmdb51_mp4/situp/situps_situp_f_cm_np1_le_med_2.mp4 38 situp
hmdb51_mp4/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_ri_bad_1.mp4 41 somersault
hmdb51_mp4/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np1_le_med_5.mp4 30 ride_bike
hmdb51_mp4/pushup/100_Push-ups_Initial_Test_hundredpushups_com_pushup_f_nm_np1_fr_goo_2.mp4 29 pushup
hmdb51_mp4/situp/situps_situp_f_cm_np3_ri_med_5.mp4 38 situp
hmdb51_mp4/somersault/Liri_beim_Bodenturnen_somersault_f_cm_np1_le_bad_0.mp4 41 somersault
hmdb51_mp4/wave/RATRACE_wave_f_nm_np1_fr_goo_37.mp4 50 wave
hmdb51_mp4/smile/Re-_Show_your_Smile!_9_smile_h_nm_np1_fr_med_0.mp4 39 smile
hmdb51_mp4/hit/KUNG_FU_HUSTLE_hit_f_cm_np1_fr_bad_18.mp4 17 hit
hmdb51_mp4/hit/Einde_van_Opel_Kadett_hit_u_cm_np2_fr_bad_6.mp4 17 hit
hmdb51_mp4/stand/BRIDGETOTERABITHIA_stand_f_nm_np1_fr_med_1.mp4 42 stand
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_32.mp4 39 smile
hmdb51_mp4/wave/Maddin_winkt_wave_h_cm_np1_le_med_0.mp4 50 wave
hmdb51_mp4/swing_baseball/BaseballHitinSlowMotion_swing_baseball_f_nm_np1_fr_bad_0.mp4 43 swing_baseball
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_24.mp4 39 smile
hmdb51_mp4/stand/Man_Who_Cheated_Himself_512kb_stand_u_nm_np1_ba_med_7.mp4 42 stand
hmdb51_mp4/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_4.mp4 17 hit
hmdb51_mp4/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_1.mp4 29 pushup
hmdb51_mp4/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_9.mp4 43 swing_baseball
hmdb51_mp4/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_4.mp4 30 ride_bike
hmdb51_mp4/stand/Prelinger_HabitPat1954_stand_f_nm_np1_ba_med_12.mp4 42 stand
hmdb51_mp4/stand/happy_go_lovely_stand_u_nm_np1_fr_med_9.mp4 42 stand
hmdb51_mp4/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_98.mp4 12 fall_floor
hmdb51_mp4/fall_floor/RushHour2_fall_floor_f_cm_np1_fr_bad_3.mp4 12 fall_floor
hmdb51_mp4/wave/EVOLUTION_wave_u_nm_np1_fr_med_18.mp4 50 wave
hmdb51_mp4/pushup/Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_0.mp4 29 pushup
hmdb51_mp4/situp/How_to_Do_Proper_Situps_situp_f_cm_np1_le_goo_1.mp4 38 situp
hmdb51_mp4/pushup/Exercise_Clip_-_Push-up_Improvement_with_SGT_Ken_pushup_f_cm_np1_fr_med_0.mp4 29 pushup
hmdb51_mp4/wave/winKen_wave_u_cm_np1_ri_bad_1.mp4 50 wave
hmdb51_mp4/stand/Panic_in_the_Streets_stand_u_cm_np1_ri_med_2.mp4 42 stand
hmdb51_mp4/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np2_le_med_2.mp4 30 ride_bike
hmdb51_mp4/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_2.mp4 29 pushup
hmdb51_mp4/wave/_I_ll_Just_Wave_My_Hand__sung_by_Cornerstone_Male_Choir_wave_u_cm_np1_fr_med_0.mp4 50 wave
hmdb51_mp4/smile/Return_of_the_King_4_smile_h_nm_np1_fr_goo_4.mp4 39 smile
hmdb51_mp4/wave/BIG_FISH_wave_u_nm_np1_fr_bad_4.mp4 50 wave
hmdb51_mp4/ride_bike/Fahrrad_fahren_ride_bike_f_cm_np2_le_med_2.mp4 30 ride_bike
hmdb51_mp4/stand/Narcotic1967256kb_stand_f_nm_np1_fr_med_2.mp4 42 stand
hmdb51_mp4/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_0.mp4 17 hit
hmdb51_mp4/smile/Re-_Show_your_Smile!_10_smile_h_nm_np1_fr_goo_0.mp4 39 smile
hmdb51_mp4/situp/How_to_Do_Proper_Situps_situp_f_cm_np1_le_goo_0.mp4 38 situp
hmdb51_mp4/pushup/Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_5.mp4 29 pushup
hmdb51_mp4/swing_baseball/Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3.mp4 43 swing_baseball
hmdb51_mp4/hit/wut_ablassen__ganz_legal_hit_f_cm_np1_le_bad_1.mp4 17 hit
hmdb51_mp4/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_5.mp4 43 swing_baseball
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_19.mp4 39 smile
hmdb51_mp4/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_5.mp4 43 swing_baseball
hmdb51_mp4/somersault/MWG_Bodenturnen_somersault_f_cm_np1_le_bad_3.mp4 41 somersault
hmdb51_mp4/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_0.mp4 43 swing_baseball
hmdb51_mp4/fall_floor/BATMAN_BEGINS_fall_floor_h_cm_np1_fr_bad_2.mp4 12 fall_floor
hmdb51_mp4/pushup/Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_2.mp4 29 pushup
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_u_nm_np1_le_med_4.mp4 12 fall_floor
hmdb51_mp4/somersault/Juli_beim_Bodenturnen_MPG_somersault_f_cm_np1_ba_bad_2.mp4 41 somersault
hmdb51_mp4/situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_0.mp4 38 situp
hmdb51_mp4/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_ba_bad_2.mp4 41 somersault
hmdb51_mp4/somersault/Freie_Rolle-vw_Salto_somersault_f_cm_np1_ri_med_0.mp4 41 somersault
hmdb51_mp4/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_med_61.mp4 12 fall_floor
hmdb51_mp4/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_5.mp4 41 somersault
hmdb51_mp4/smile/A_Beautiful_Mind_2_smile_h_nm_np1_fr_goo_2.mp4 39 smile
hmdb51_mp4/pushup/Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_le_bad_4.mp4 29 pushup
hmdb51_mp4/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_1.mp4 43 swing_baseball
hmdb51_mp4/swing_baseball/HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_0.mp4 43 swing_baseball
hmdb51_mp4/somersault/Turn_pr_fung_glaser_schule_somersault_f_cm_np1_ri_med_0.mp4 41 somersault
hmdb51_mp4/pushup/DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_0.mp4 29 pushup
hmdb51_mp4/stand/prelinger_LetsBeGo1953_stand_u_nm_np10_ba_med_4.mp4 42 stand
hmdb51_mp4/stand/Oceans12_stand_u_cm_np1_fr_med_13.mp4 42 stand
hmdb51_mp4/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_9.mp4 17 hit
hmdb51_mp4/smile/Glory_smile_h_nm_np1_fr_med_5.mp4 39 smile
hmdb51_mp4/smile/prelinger_they_grow_up_so_fast_1_smile_u_nm_np1_fr_med_0.mp4 39 smile
hmdb51_mp4/somersault/Turnen_Lisa_en_Janine_op_de_Balk_somersault_f_cm_np1_le_bad_0.mp4 41 somersault
hmdb51_mp4/situp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_0.mp4 38 situp
hmdb51_mp4/situp/Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_0.mp4 38 situp
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ri_med_19.mp4 12 fall_floor
hmdb51_mp4/wave/We_Wave_-_Premiere_wave_f_cm_np2_fr_med_0.mp4 50 wave
hmdb51_mp4/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_18.mp4 43 swing_baseball
hmdb51_mp4/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_7.mp4 43 swing_baseball
hmdb51_mp4/smile/Re-_Show_your_Smile!_4_smile_h_nm_np1_fr_med_0.mp4 39 smile
hmdb51_mp4/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_5.mp4 12 fall_floor
hmdb51_mp4/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_0.mp4 29 pushup
hmdb51_mp4/situp/How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_0.mp4 38 situp
hmdb51_mp4/wave/BuddhaPainter_wave_u_nm_np1_fr_med_1.mp4 50 wave
hmdb51_mp4/situp/situps_situp_f_cm_np3_ri_med_4.mp4 38 situp
hmdb51_mp4/pushup/Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_1.mp4 29 pushup
hmdb51_mp4/swing_baseball/SlowmotionBretthitsasingle_swing_baseball_f_cm_np1_ba_bad_1.mp4 43 swing_baseball
hmdb51_mp4/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_3.mp4 17 hit
hmdb51_mp4/stand/HP_PRISONER_OF_AZKABAN_stand_f_cm_np1_fr_bad_11.mp4 42 stand
hmdb51_mp4/fall_floor/MeettheFockers_fall_floor_f_nm_np1_fr_med_5.mp4 12 fall_floor
hmdb51_mp4/stand/happy_go_lovely_stand_u_nm_np1_ri_bad_8.mp4 42 stand
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_goo_33.mp4 39 smile
hmdb51_mp4/situp/Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_1.mp4 38 situp
hmdb51_mp4/swing_baseball/Fellowship_7_swing_baseball_u_nm_np1_fr_bad_14.mp4 43 swing_baseball
hmdb51_mp4/hit/THE_PROTECTOR_hit_f_cm_np1_ba_bad_39.mp4 17 hit
hmdb51_mp4/fall_floor/Prelinger_ActYourA1949_fall_floor_f_nm_np1_ri_med_9.mp4 12 fall_floor
hmdb51_mp4/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_5.mp4 30 ride_bike
hmdb51_mp4/situp/Timed_situps_1_minute_situp_f_nm_np1_ri_med_2.mp4 38 situp
hmdb51_mp4/fall_floor/OldSchool_fall_floor_f_cm_np1_ri_med_17.mp4 12 fall_floor
hmdb51_mp4/fall_floor/American_History_X_fall_floor_f_cm_np1_ba_med_3.mp4 12 fall_floor
hmdb51_mp4/ride_bike/David_beim_Fahrrad_fahren_X_x_ride_bike_f_cm_np1_ba_med_2.mp4 30 ride_bike
hmdb51_mp4/situp/Ab_Workout__(_6_pack_abs_)_[_ab_exercises_for_ripped_abs_]_situp_f_nm_np1_le_goo_2.mp4 38 situp
hmdb51_mp4/somersault/Massive_6_meter_dive_roll_somersault_f_cm_np1_le_bad_0.mp4 41 somersault
hmdb51_mp4/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_2.mp4 43 swing_baseball
hmdb51_mp4/smile/Show_Your_Smile_-)_1_smile_h_nm_np1_fr_goo_0.mp4 39 smile
hmdb51_mp4/somersault/MWG_Bodenturnen_somersault_f_cm_np2_ri_bad_1.mp4 41 somersault
hmdb51_mp4/wave/BIG_FISH_wave_u_nm_np1_fr_goo_10.mp4 50 wave
hmdb51_mp4/ride_bike/Kraftwerk_-_Tour_de_france_1983_Alternative_video_ride_bike_f_cm_np4_fr_med_2.mp4 30 ride_bike
hmdb51_mp4/hit/KUNG_FU_HUSTLE_hit_u_nm_np1_fr_bad_17.mp4 17 hit
hmdb51_mp4/somersault/Dive_Roll_Over_Concrete_Gap_somersault_f_cm_np1_le_bad_0.mp4 41 somersault
hmdb51_mp4/wave/prideandprejudice1_wave_f_nm_np1_ri_med_14.mp4 50 wave
hmdb51_mp4/stand/prideandprejudice1_stand_u_nm_np1_fr_med_11.mp4 42 stand
hmdb51_mp4/hit/Mac_Smashing_hit_f_cm_np1_le_bad_3.mp4 17 hit
hmdb51_mp4/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_36.mp4 12 fall_floor
hmdb51_mp4/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_le_bad_5.mp4 41 somersault
hmdb51_mp4/hit/xbox_360_massive_destruction_hit_f_cm_np1_ri_bad_2.mp4 17 hit
hmdb51_mp4/hit/RomeEpisode1_hit_u_nm_np1_fr_bad_2.mp4 17 hit
hmdb51_mp4/wave/Crash_wave_u_cm_np1_ba_med_13.mp4 50 wave
hmdb51_mp4/stand/SweeneyTodd_stand_f_nm_np1_fr_bad_11.mp4 42 stand
hmdb51_mp4/situp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_1.mp4 38 situp
hmdb51_mp4/stand/SweeneyTodd_stand_f_cm_np1_le_med_10.mp4 42 stand
hmdb51_mp4/somersault/Bodenk_r_somersault_f_cm_np1_le_med_4.mp4 41 somersault
hmdb51_mp4/wave/CastAway1_wave_u_cm_np1_ri_med_4.mp4 50 wave
hmdb51_mp4/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_le_bad_2.mp4 17 hit
hmdb51_mp4/somersault/Simon_Bodenturnen_somersault_f_cm_np1_ba_med_1.mp4 41 somersault
hmdb51_mp4/pushup/Exercise_Clip_-_Push-up_Improvement_with_SGT_Ken_pushup_f_cm_np1_fr_med_1.mp4 29 pushup
hmdb51_mp4/swing_baseball/MattBoldenDoubles(SlowMotion)_swing_baseball_f_cm_np1_fr_bad_0.mp4 43 swing_baseball
hmdb51_mp4/wave/RATRACE_wave_u_cm_np1_fr_med_6.mp4 50 wave
hmdb51_mp4/hit/Opel_vs_Vorschlaghammer_hit_u_cm_np1_le_bad_1.mp4 17 hit
hmdb51_mp4/situp/situps_situp_f_cm_np3_ri_med_6.mp4 38 situp
hmdb51_mp4/hit/AmericanGangster_hit_u_nm_np1_le_med_64.mp4 17 hit
hmdb51_mp4/fall_floor/Fellowship_4_fall_floor_u_cm_np1_fr_med_5.mp4 12 fall_floor
hmdb51_mp4/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_7.mp4 30 ride_bike
hmdb51_mp4/swing_baseball/VenomSwingIceman_swing_baseball_f_cm_np1_fr_bad_0.mp4 43 swing_baseball
hmdb51_mp4/smile/YouTube_smiles!_smile_h_cm_np1_fr_bad_3.mp4 39 smile
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_11.mp4 39 smile
hmdb51_mp4/stand/HP_PRISONER_OF_AZKABAN_stand_f_cm_np1_fr_med_4.mp4 42 stand
hmdb51_mp4/ride_bike/Fahrrad_Eigenbau_ride_bike_f_cm_np1_ri_med_0.mp4 30 ride_bike
hmdb51_mp4/stand/Fellowship_4_stand_f_cm_np1_fr_med_3.mp4 42 stand
hmdb51_mp4/stand/A_Beautiful_Mind_6_stand_u_cm_np1_fr_med_3.mp4 42 stand
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_23.mp4 39 smile
hmdb51_mp4/wave/50_FIRST_DATES_wave_f_cm_np1_fr_med_0.mp4 50 wave
hmdb51_mp4/somersault/Le_Parkour_TVCA_esporte_somersault_f_cm_np1_fr_bad_0.mp4 41 somersault
hmdb51_mp4/fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_bad_21.mp4 12 fall_floor
hmdb51_mp4/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np1_ba_med_7.mp4 30 ride_bike
hmdb51_mp4/hit/AmericanGangster_hit_h_cm_np1_le_bad_60.mp4 17 hit
hmdb51_mp4/fall_floor/Return_of_the_King_8_fall_floor_f_cm_np1_ba_med_2.mp4 12 fall_floor
hmdb51_mp4/wave/50_FIRST_DATES_wave_u_cm_np1_fr_med_1.mp4 50 wave
hmdb51_mp4/pushup/Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_le_bad_3.mp4 29 pushup
hmdb51_mp4/situp/Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_4.mp4 38 situp
hmdb51_mp4/swing_baseball/practicingmybaseballswing2009_swing_baseball_u_cm_np1_fr_med_10.mp4 43 swing_baseball
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_le_bad_0.mp4 12 fall_floor
hmdb51_mp4/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_16.mp4 43 swing_baseball
hmdb51_mp4/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_4.mp4 43 swing_baseball
hmdb51_mp4/situp/Sit_ups_situp_f_nm_np1_ri_goo_1.mp4 38 situp
hmdb51_mp4/somersault/Billie_2007_p8_Boden_somersault_f_cm_np1_ba_bad_0.mp4 41 somersault
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_47.mp4 12 fall_floor
hmdb51_mp4/situp/Body_Flex_-_How2_-_Sit-Up_situp_f_nm_np1_le_goo_1.mp4 38 situp
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_12.mp4 39 smile
hmdb51_mp4/swing_baseball/MarkTeixeiratripleagainstBoston_swing_baseball_f_cm_np1_ba_bad_0.mp4 43 swing_baseball
hmdb51_mp4/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_1.mp4 29 pushup
hmdb51_mp4/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_1.mp4 41 somersault
hmdb51_mp4/wave/AmericanGangster_wave_u_cm_np1_fr_med_57.mp4 50 wave
hmdb51_mp4/ride_bike/Fahrrad_Eigenbau_ride_bike_f_cm_np1_le_med_1.mp4 30 ride_bike
hmdb51_mp4/smile/YouTube_smiles!_smile_h_nm_np1_fr_goo_29.mp4 39 smile
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_49.mp4 12 fall_floor
hmdb51_mp4/smile/YouTube_smiles!_smile_h_cm_np1_fr_bad_25.mp4 39 smile
hmdb51_mp4/swing_baseball/SlowMotionHomerAtOleMiss_swing_baseball_f_cm_np1_ba_bad_0.mp4 43 swing_baseball
hmdb51_mp4/hit/KUNG_FU_HUSTLE_hit_u_nm_np1_fr_bad_52.mp4 17 hit
hmdb51_mp4/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_55.mp4 12 fall_floor
hmdb51_mp4/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np2_ri_med_0.mp4 30 ride_bike
hmdb51_mp4/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_le_med_4.mp4 30 ride_bike
hmdb51_mp4/ride_bike/#437_How_To_Ride_A_Bike_ride_bike_f_cm_np1_fr_med_2.mp4 30 ride_bike
hmdb51_mp4/wave/Abschieds-winken_!!!!!!_Gruss_Guido_wave_u_cm_np1_fr_bad_0.mp4 50 wave
hmdb51_mp4/somersault/Ger_teturnen_Pr_fung_-_G_S_somersault_f_cm_np1_ri_med_1.mp4 41 somersault
hmdb51_mp4/stand/IamLegend_stand_f_cm_np1_fr_bad_27.mp4 42 stand
hmdb51_mp4/stand/TheBoondockSaints_stand_u_nm_np1_fr_med_111.mp4 42 stand
hmdb51_mp4/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_1.mp4 17 hit
hmdb51_mp4/hit/Mac_Smashing_hit_f_cm_np1_le_bad_2.mp4 17 hit
hmdb51_mp4/ride_bike/Kraftwerk_-_Tour_de_france_1983_Alternative_video_ride_bike_f_nm_np1_fr_med_8.mp4 30 ride_bike
hmdb51_mp4/swing_baseball/SlowMotionBPHomeRun_swing_baseball_f_nm_np1_fr_bad_0.mp4 43 swing_baseball
hmdb51_mp4/hit/Vorschlaghammer__die_Erste_hit_f_cm_np1_ri_bad_1.mp4 17 hit
hmdb51_mp4/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_22.mp4 12 fall_floor
hmdb51_mp4/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_1.mp4 43 swing_baseball
hmdb51_mp4/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_11.mp4 43 swing_baseball
hmdb51_mp4/swing_baseball/HittingaSingle_swing_baseball_f_cm_np1_fr_med_0.mp4 43 swing_baseball
