/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/chew/Loud_Chewing_chew_u_cm_np1_fr_med_2.mp4 78 chew
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/chew/Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_2.mp4 124 chew
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/clap/Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_0.mp4 78 clap
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/clap/The_Slow_Clap_clap_u_nm_np1_fr_med_14.mp4 78 clap
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/clap/The_Slow_Clap_clap_u_nm_np1_fr_bad_29.mp4 25 clap
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/clap/The_Slow_Clap_clap_u_cm_np1_fr_med_15.mp4 58 clap
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/clap/Faith_Rewarded_clap_u_cm_np1_fr_med_43.mp4 43 clap
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_le_med_1.mp4 128 climb
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb/rope_climbing_climb_f_nm_np1_ba_med_1.mp4 120 climb
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb/Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_med_1.mp4 90 climb
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb/Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0.mp4 114 climb
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_le_med_2.mp4 242 climb
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb_stairs/Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0.mp4 78 climb_stairs
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_1.mp4 78 climb_stairs
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb_stairs/Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.mp4 78 climb_stairs
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb_stairs/Finding_Forrester_1_climb_stairs_u_cm_np1_fr_med_7.mp4 143 climb_stairs
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/climb_stairs/I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_4.mp4 77 climb_stairs
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dive/K_pfer_vom_10er_dive_f_cm_np1_le_bad_0.mp4 54 dive
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dive/Return_of_the_King_1_dive_f_cm_np1_fr_bad_10.mp4 189 dive
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dive/Parkour_Dive_dive_f_cm_np1_le_bad_0.mp4 80 dive
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_4.mp4 33 dive
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ri_bad_6.mp4 40 dive
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/draw_sword/Raito_Kata_from_Shindo_Munen_Ryu_Instructional_Video_draw_sword_f_nm_np1_le_med_3.mp4 77 draw_sword
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/draw_sword/Takeda_Ryu_Iaido_draw_sword_f_nm_np1_ri_med_4.mp4 79 draw_sword
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/draw_sword/Spirit_Of_The_Sword_Volume_1_DVD_draw_sword_f_nm_np1_fr_med_1.mp4 44 draw_sword
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/draw_sword/Tatehiza_draw_sword_f_nm_np1_fr_med_0.mp4 77 draw_sword
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/draw_sword/The_Three_Musketeers_(1993)_Final_Battle_1_3_draw_sword_u_cm_np1_fr_med_1.mp4 40 draw_sword
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dribble/Sibu_Malaysia_Vacation_little_brother_dribbling_basketball_Sarawak_dribble_f_cm_np1_fr_med_0.mp4 67 dribble
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_Tennis_Balls_dribble_f_nm_np1_le_med_2.mp4 77 dribble
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Finger_Pads_dribble_f_nm_np2_le_med_6.mp4 78 dribble
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_ri_med_1.mp4 77 dribble
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_0.mp4 194 dribble
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/drink/Eurotrip_drink_h_nm_np1_ri_goo_7.mp4 77 drink
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/drink/prideandprejudice1_drink_u_nm_np1_fr_goo_12.mp4 79 drink
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/drink/Finding_Forrester_4_drink_h_cm_np1_ri_med_4.mp4 38 drink
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/drink/TheRoyalTenenbaums_drink_u_nm_np1_le_goo_1.mp4 82 drink
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/drink/SweeneyTodd_drink_h_nm_np1_fr_bad_3.mp4 52 drink
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/eat/20060723sfjffsomelikeitwarmed_eat_u_cm_np1_ri_med_3.mp4 78 eat
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/eat/StrangerThanFiction_eat_h_nm_np1_ri_goo_4.mp4 168 eat
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_17.mp4 77 eat
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_16.mp4 95 eat
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/eat/WeddingCrashers_eat_h_cm_np1_fr_med_4.mp4 52 eat
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.mp4 48 fall_floor
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.mp4 42 fall_floor
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_ba_bad_82.mp4 48 fall_floor
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_goo_10.mp4 47 fall_floor
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fall_floor/The_Matrix_3_fall_floor_f_cm_np1_ba_med_4.mp4 48 fall_floor
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_0.mp4 125 fencing
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5.mp4 49 fencing
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fencing/Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_med_0.mp4 299 fencing
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fencing/Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_0.mp4 40 fencing
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/fencing/Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_fr_goo_2.mp4 83 fencing
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/flic_flac/JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_le_med_3.mp4 42 flic_flac
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/flic_flac/Estrela_mini_kelly_flic_flac_f_cm_np1_le_med_1.mp4 63 flic_flac
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/flic_flac/mortero_rondo_flic_flac_flic_flac_f_cm_np1_ri_bad_0.mp4 70 flic_flac
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/flic_flac/Kristina_Goryunova_-_Floor_Exercise_-_2009_Tyson_American_Cu_flic_flac_f_cm_np1_ba_med_0.mp4 39 flic_flac
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/flic_flac/Flic_flac_flic_flac_f_cm_np1_le_med_0.mp4 67 flic_flac
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/golf/Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_4.mp4 66 golf
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/golf/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_6.mp4 77 golf
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/golf/Michelle_Wie_bombs_a_drive_golf_f_cm_np1_ba_med_0.mp4 84 golf
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/golf/Steve_Elkington_1995_PGA_golf_f_cm_np1_ri_med_0.mp4 70 golf
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/golf/Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0.mp4 77 golf
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/handstand/Carolina_Kluft__-_Handstand_Distance_Walk_Challenge_handstand_f_cm_np1_le_med_0.mp4 78 handstand
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/handstand/Handstand_Competition_3_handstand_f_cm_np1_le_med_6.mp4 86 handstand
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/handstand/Handstand_Competition_1_handstand_f_cm_np2_ba_med_1.mp4 78 handstand
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/handstand/Handstand_Competition_3_handstand_f_cm_np1_fr_med_8.mp4 75 handstand
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/handstand/Yoga_teachers_practice_handstand_and_backbend_variations_handstand_f_nm_np1_ba_med_5.mp4 81 handstand
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hit/xbox_360_massive_destruction_hit_f_cm_np1_fr_bad_4.mp4 34 hit
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_10.mp4 31 hit
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hit/wut_ablassen__ganz_legal_hit_f_cm_np1_le_bad_1.mp4 31 hit
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hit/TV_Recycling_hit_f_cm_np1_le_bad_2.mp4 33 hit
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hit/TV_Recycling_hit_f_cm_np1_le_bad_3.mp4 29 hit
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_0.mp4 79 hug
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hug/veoh_harold_and_kumar_hug_f_cm_np2_le_med_7.mp4 75 hug
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hug/d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1.mp4 79 hug
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hug/Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np4_ba_med_6.mp4 126 hug
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/hug/Awards_Ceremony_hug_u_cm_np2_le_med_0.mp4 80 hug
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_10.mp4 48 jump
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6.mp4 36 jump
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7.mp4 35 jump
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/jump/Documentario_Le_Parkour_Londrina_jump_f_cm_np1_ri_bad_6.mp4 40 jump
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/jump/happy_go_lovely_jump_h_cm_np1_fr_bad_0.mp4 78 jump
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_le_bad_0.mp4 40 kick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick/THE_PROTECTOR_kick_f_cm_np1_ba_bad_37.mp4 44 kick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick/KUNG_FU_HUSTLE_kick_u_cm_np1_le_med_12.mp4 48 kick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick/THE_PROTECTOR_kick_f_cm_np1_ri_med_45.mp4 47 kick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick/FOOT_2009_(REMI_GAILLARD)_kick_f_cm_np1_ba_med_5.mp4 56 kick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick_ball/How_to_kick_a_soccer_ball_the_right_way_kick_ball_l_nm_np1_ba_bad_0.mp4 59 kick_ball
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick_ball/Wayne_Rooney_At_Home_Funny_Must_See_kick_ball_f_cm_np1_ba_med_6.mp4 69 kick_ball
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick_ball/likebeckam_kick_ball_f_nm_np1_fr_bad_19.mp4 46 kick_ball
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick_ball/Goal_1_&_2_kick_ball_f_cm_np3_ri_med_3.mp4 35 kick_ball
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kick_ball/How_to_Shoot_Penalty_Kicks_kick_ball_f_cm_np1_ba_bad_4.mp4 40 kick_ball
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kiss/Best_kisses_kiss_h_nm_np2_le_goo_5.mp4 196 kiss
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kiss/Moviekissmontage_kiss_u_cm_np2_fr_goo_5.mp4 81 kiss
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kiss/A_Beautiful_Mind_3_kiss_h_cm_np2_le_goo_1.mp4 154 kiss
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kiss/BestKisses_kiss_u_cm_np2_fr_med_0.mp4 64 kiss
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/kiss/5GreatHollywoodKisses_kiss_u_nm_np2_ri_goo_2.mp4 275 kiss
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_12.mp4 99 laugh
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1.mp4 148 laugh
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_3.mp4 180 laugh
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/laugh/Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1.mp4 131 laugh
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_2.mp4 226 laugh
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pick/NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np3_ba_bad_1.mp4 80 pick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pick/americanthrift2_pick_u_nm_np1_ri_med_2.mp4 137 pick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pick/Prelinger_HabitPat1954_pick_u_nm_np1_le_med_9.mp4 111 pick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_le_med_2.mp4 79 pick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pick/IamLegendII_pick_u_nm_np1_fr_med_1.mp4 77 pick
/Users/andrewzabelo/Desktop/summer 2023/SURF/MVD + CLIP STUFF/hmdb51_mp4/hmdb51_mp4/pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_0.mp4 108 pour
